SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
38.870205847456226,4.08249392457042,67.07279244661632,38.54221257716854,19.805982469007333,40.909736458961426,7.279765626144691,Normal,98.54404687477106,Li-ion,484,Model C,1
26.786665935986882,3.8552274136325853,21.363826740805244,22.107864362156104,16.89930550456753,33.035313004326554,5.197669265267696,Normal,98.96046614694646,LiFePO4,729,Model B,0
13.669762739928753,3.5044701102017837,70.85598058678906,35.28881456151009,21.298368891777915,40.35348738868964,5.810719480796079,Normal,98.83785610384078,Li-ion,297,Model C,1
63.18036488694176,3.700926693222439,39.25936138885291,28.193421067519854,16.932896685755047,96.90611331597242,12.644198740720784,Fast,97.47116025185585,LiFePO4,304,Model A,2
70.98079256580542,3.93184884286302,71.76944770174876,33.10347429048676,18.53793901647968,62.55056592718428,10.4167605034133,Normal,97.91664789931734,Li-ion,825,Model C,1
11.492904603507053,4.186830324619197,16.267703334616517,25.20473195970459,34.746723171590915,76.5415939752538,8.213347992765065,Fast,98.35733040144699,Li-ion,667,Model B,1
56.088375246935286,3.942269468911668,25.739329345836346,23.189845250827165,23.882071138132375,22.100915698636076,5.805653999774462,Slow,98.83886920004511,Li-ion,898,Model B,0
30.384619767814417,3.681862506744912,87.01635330152077,23.20925228542453,25.63743533010033,23.443130857331454,4.633287840772902,Normal,99.07334243184542,LiFePO4,904,Model C,0
68.06555113685049,3.943803992169728,30.44616013211634,21.40983891286289,32.4723705747443,64.58255498270162,9.85564908437747,Normal,98.02887018312451,Li-ion,786,Model A,1
25.69297861044923,3.877989765801099,85.3337012718646,23.71293409802486,34.91137800981376,101.66552432016235,10.9424226621039,Normal,97.81151546757923,LiFePO4,958,Model A,2
72.18439642922193,4.045891776605801,35.134847960896934,33.284387699779366,26.654288986893633,108.52388787075652,14.31709652901311,Slow,97.13658069419738,Li-ion,981,Model B,2
44.806181167048365,3.574886447178871,67.8593719052837,37.633812236870156,31.249476420883433,28.67065675956402,6.511221066826262,Normal,98.69775578663474,Li-ion,739,Model B,0
94.30569898630611,4.03271953175142,72.47355161588479,36.282513711823235,21.538820486733506,73.83631021010228,12.682436485748324,Fast,97.46351270285034,LiFePO4,530,Model A,1
22.376884973139394,3.8788866050732773,56.13892778305476,33.70268619748968,21.11487914894582,111.32296862792705,12.08089261085871,Slow,97.58382147782825,Li-ion,989,Model C,2
40.695971594523265,4.1740944027012965,37.47796090270582,22.208637268222052,23.054074419891204,58.797275439788635,8.045003396452985,Slow,98.3909993207094,Li-ion,424,Model C,1
20.212616911653015,3.7393105162270803,29.13799387339865,25.783748925918996,28.450145253472982,102.95658314283686,10.879533553781673,Slow,97.82409328924366,Li-ion,541,Model C,2
93.22242564507064,3.942835325193764,12.987041910618359,26.19613750644938,28.643833785101975,33.36956543994362,8.751725277571303,Slow,98.24965494448574,Li-ion,903,Model C,0
88.9605418042883,4.152419673857012,37.355176111665145,24.999138927952423,21.304788692989014,113.53944896677987,15.159604783843692,Slow,96.96807904323126,LiFePO4,387,Model A,2
33.21474649436401,3.5717568095934755,68.78465114781548,30.300113194194463,17.664198482732573,95.14233175313026,11.104270630522112,Fast,97.77914587389557,LiFePO4,325,Model B,2
69.39856414307611,4.156059941065516,94.44743366036344,30.71107629759345,27.64792512931017,114.13343927869016,14.516601961924325,Slow,97.09667960761513,Li-ion,163,Model B,2
83.54999801810942,3.9815200056105695,88.40840340367468,27.137719503422204,17.56651724377529,87.66172335525064,12.839529489014135,Normal,97.43209410219717,Li-ion,659,Model C,2
59.96807304395161,3.5474859413736204,78.94582988817723,27.07578317472872,26.5698501645866,56.3403931999427,9.04722557759591,Slow,98.19055488448082,LiFePO4,813,Model A,1
57.66855205204058,3.7106744968627714,80.96026089279688,36.57111195812163,28.86844256112618,113.81811725247225,14.1968263048808,Slow,97.16063473902383,Li-ion,597,Model A,2
31.76670618104065,3.9957204620516973,69.84864131283958,35.78585696639371,29.01222992788903,47.55667763091785,7.3406846266148715,Slow,98.53186307467702,LiFePO4,948,Model C,1
18.379249102530927,3.5471454210281403,33.42581718094027,26.155916633614915,30.069442213191934,53.21725220617326,6.661529303988398,Slow,98.66769413920233,Li-ion,159,Model C,1
90.74941821579941,3.9075193221233913,91.64755276352469,38.27576887746518,32.45718843131329,90.08084180017403,13.9579961713444,Slow,97.20840076573111,LiFePO4,496,Model C,2
91.03762514469975,3.74211813986707,70.36590807152507,39.05630034005012,24.99917983929577,96.53162995253862,14.548998770282381,Fast,97.09020024594352,LiFePO4,356,Model B,2
66.97913115459411,3.934640862437234,60.439656788239596,26.534850840600818,29.604983790591426,112.94034838491538,14.087394798502695,Fast,97.18252104029946,LiFePO4,676,Model C,2
40.51268119438306,3.532019423668759,19.989052229213296,27.088498975861096,27.383454707316734,40.480240905620946,6.753412417313955,Slow,98.64931751653721,LiFePO4,338,Model B,1
41.428861715139476,4.110075764306663,50.23499894257829,30.112683068439175,18.732798795953652,99.7998035219224,11.893727532672466,Fast,97.6212544934655,Li-ion,900,Model A,2
75.33601109832155,4.1814422784241785,51.43224440817337,38.82241625067347,15.513792897388164,93.85460533969635,13.529138479091113,Normal,97.29417230418177,Li-ion,137,Model A,2
90.73992339573194,4.178214498699984,87.8107248570403,37.52638866284623,20.690827713538674,26.37945562535979,8.611603571708889,Slow,98.27767928565822,LiFePO4,124,Model B,0
89.83777818386056,4.024756282220047,59.19833981690096,22.051359251671798,23.860674126752386,58.722314121020695,10.487983048528344,Normal,97.90240339029432,LiFePO4,509,Model B,1
80.18879912718614,3.5910603680914424,44.23604940733687,27.854614865428324,27.342118888573125,48.276545706009856,9.425216175131544,Normal,98.1149567649737,LiFePO4,560,Model B,1
67.78284815388591,4.030784237150316,97.91202956595934,31.067423794995435,31.999186610064108,50.449042435403044,9.146600467060988,Slow,98.17067990658781,LiFePO4,670,Model B,1
17.572596849554394,3.517210841521161,19.96485339936841,30.0626494510308,18.92491433412331,118.29468795547008,12.239652977985099,Normal,97.55206940440299,Li-ion,516,Model C,2
24.54658426851524,3.515486486070298,48.02935854807502,23.877261358737854,17.510995797969542,84.27774134799279,9.444337393695386,Normal,98.11113252126093,LiFePO4,456,Model A,2
90.86987696743714,3.726527153404679,13.782220765426477,37.17633542336309,34.26959894948655,91.76761577934995,14.049611934485839,Normal,97.19007761310283,LiFePO4,482,Model C,2
64.57861536936309,3.842050233283266,76.59137086902373,33.538815659936745,17.160891187528144,117.66176373150091,14.711018529090069,Slow,97.05779629418198,LiFePO4,908,Model B,2
10.827734645496669,4.039285192465456,92.62688969792356,36.75816749703607,24.569821402143784,57.72017824576387,7.189309960940293,Slow,98.56213800781194,LiFePO4,257,Model C,1
19.132438857942887,3.9783067636245537,35.20335965954405,37.175285586989446,26.711274575866035,100.1840168452806,11.164054292686668,Normal,97.76718914146267,LiFePO4,668,Model C,2
69.71515921972502,3.812131894463724,87.25075091192087,34.967117073314796,25.827488418148764,63.45309633044954,10.521871842189453,Slow,97.89562563156211,LiFePO4,532,Model A,1
10.455542546159682,3.6915386663971663,36.2996407415708,28.784212024994346,16.720643140658865,106.95336718149798,10.874768327015866,Slow,97.82504633459682,LiFePO4,147,Model C,2
24.472724627574877,4.197987150110398,91.96931454795237,32.21093510030849,16.140538280072388,38.06575413113032,6.0063291639883625,Normal,98.79873416720233,Li-ion,427,Model A,0
59.38604104299275,3.798326911565181,77.85657132371055,23.207308122394863,17.109668549220714,114.76861770642796,13.693718933805046,Slow,97.261256213239,LiFePO4,532,Model B,2
72.27056779234239,3.8159709170307727,82.44160991572947,33.472908349498155,26.71175367745225,41.87717084108797,8.776938043849357,Fast,98.24461239123013,LiFePO4,530,Model C,1
68.67651335523405,3.6145366748341683,11.620590004040904,23.585065114785614,25.886897752686423,52.622050698093155,8.998249815008744,Slow,98.20035003699824,LiFePO4,155,Model B,1
30.18423785145038,4.056366684124951,96.65293213666233,33.87899181020313,19.674815840734887,95.61922341067805,11.17143010063918,Fast,97.76571397987216,Li-ion,676,Model A,2
74.09612992127823,3.985577558047042,75.40038928632909,24.591963215079375,27.75548283691183,59.37551415654067,9.882364169862935,Normal,98.0235271660274,Li-ion,367,Model B,1
31.352417874712007,3.6545387289521325,37.427598584752,22.3510260030044,31.401350041112988,80.82113767664467,9.420267000272876,Slow,98.11594659994543,Li-ion,168,Model B,2
39.285972834334096,3.5576667319310897,84.64551983729622,23.30568980285915,15.831579196931875,64.45735010694284,8.5010289741049,Normal,98.29979420517903,LiFePO4,827,Model A,1
77.18422646062217,3.976349511452299,35.3369078573437,20.039842704381407,24.962598870960846,94.23699370897819,12.714286267331696,Normal,97.45714274653366,LiFePO4,700,Model B,2
68.46696091424931,3.9581578499967947,88.54784556095152,34.3747923570706,28.786208242053807,42.833125236861086,8.711514766637753,Normal,98.25769704667245,LiFePO4,548,Model B,1
86.43010694447601,3.6912816688987466,20.132235137074332,34.64802098116758,20.04623854139374,25.8457987236877,8.207722956589489,Normal,98.3584554086821,Li-ion,892,Model B,0
69.18516030703091,4.165604493575287,73.33173797147163,30.29866699826519,21.15541810586298,49.99293974730662,9.140269677540358,Normal,98.17194606449193,LiFePO4,356,Model C,1
61.147774300192445,3.60574052424663,58.66286289804193,23.227256021107674,27.272758059787677,67.43086648684303,9.837990389968592,Slow,98.03240192200629,Li-ion,771,Model B,1
18.430729104528325,3.8026343607298214,18.688102317589674,21.671086750213796,32.95870586887474,36.802005219267855,5.071924561009427,Fast,98.98561508779811,Li-ion,589,Model A,0
43.09442227534902,4.16053114411732,31.770444543295508,20.38257932874574,31.198488406057987,55.47972896563887,7.797160827341311,Slow,98.44056783453173,Li-ion,845,Model C,1
33.86821309135529,3.7938091218482857,11.11636326495833,23.314963539304415,26.66260438199167,59.998301829356855,7.859017317312722,Slow,98.42819653653746,Li-ion,742,Model C,1
31.95906790411752,3.94696816336486,52.189116891805526,37.81711069966293,29.604434355144985,25.739184368827353,5.633740960924636,Slow,98.87325180781507,Li-ion,148,Model A,0
97.57094992772011,3.778316078573956,37.11387346840003,24.830736834033637,22.29644940415597,78.33072481842046,12.647644739622727,Slow,97.47047105207545,LiFePO4,758,Model B,1
45.378795220008435,3.6919506416440693,63.852173586798294,27.085426544344315,27.819310561975154,108.43434279712875,12.6594063213117,Fast,97.46811873573766,LiFePO4,415,Model C,2
90.2841899659402,4.18878435357188,36.751402693775546,22.106909689626665,24.32363182255114,35.17429129530524,8.55074592405378,Slow,98.28985081518924,Li-ion,512,Model C,0
66.80247633975367,3.78653380442053,36.99272003562862,24.447226094963405,18.79872272915122,79.7808013401514,11.210885233415139,Normal,97.75782295331697,LiFePO4,533,Model C,1
81.53301731874836,4.125869442575394,76.8873878858443,30.384491415604103,29.034765477545143,86.47392049108463,12.802035477641343,Slow,97.43959290447174,LiFePO4,101,Model B,2
55.23733837946729,3.6609682241237604,14.33285523805181,32.15505366191305,26.12929274697644,61.93346804192883,9.53074193889642,Slow,98.09385161222072,Li-ion,940,Model C,1
61.92134961637232,3.6491732928175584,91.26054956727886,24.90704628332422,22.172431639071828,90.109758736427,11.850566356353744,Fast,97.62988672872925,Li-ion,244,Model A,2
54.32659244369775,3.521793858019158,86.70374869520633,21.154643184502344,33.226783801572616,61.0731543491012,8.863491310501773,Fast,98.22730173789965,LiFePO4,465,Model B,1
27.571868901824004,3.9561667777631198,70.10242149037659,27.82065738254797,15.418682356534665,70.4637287977435,8.641603714030557,Normal,98.2716792571939,LiFePO4,519,Model A,1
75.02069037353547,3.757968440606633,63.389941309664586,24.68406741852668,21.31546302498992,20.735304455442698,6.7131799275566655,Slow,98.65736401448866,LiFePO4,672,Model A,0
35.26951261967702,4.105050774887746,90.3072248325687,24.39107846459604,16.13762795555293,89.17201141346888,10.414030505336061,Slow,97.9171938989328,LiFePO4,884,Model C,2
12.188436978830845,3.8312469346840903,26.6797161575843,39.197256054269104,30.330546324432543,86.13426789447244,9.747140309527701,Slow,98.05057193809446,Li-ion,660,Model C,2
68.09250663164511,4.177735399540305,17.107224597174575,32.326009718514484,29.042149082275852,23.840087732634455,7.0075997952275175,Normal,98.5984800409545,LiFePO4,943,Model C,0
25.939961146634403,3.629867860992185,31.55591529185843,31.137568863441917,21.62704437472634,56.82501073951331,7.589294062129925,Fast,98.48214118757402,Li-ion,543,Model A,1
94.64127259176229,4.108036217568928,81.51204508301713,28.315502070466437,28.51325804414146,117.90318407916673,15.973104073041998,Normal,96.8053791853916,Li-ion,533,Model B,2
95.85357193023286,4.043617796954219,13.120324005383498,28.578886668602884,22.918744523918996,62.07365625686168,11.394427618013596,Slow,97.72111447639728,LiFePO4,742,Model C,1
92.33779511984037,4.039645291250837,62.45261515751407,30.818100076761617,30.125075828448686,70.19454051318417,12.007339802595446,Fast,97.59853203948092,LiFePO4,654,Model C,1
43.31428302299,4.091348259681822,99.5893764572179,33.92859614072215,24.083673254734123,110.99301581597186,13.111561942849931,Fast,97.37768761143002,LiFePO4,156,Model A,2
11.391095487598069,4.032716793660099,87.01264844537855,34.04292192363659,23.24559455663331,91.72618758657563,9.915549836109703,Normal,98.01689003277806,Li-ion,661,Model B,2
93.54867063289528,3.9383542251419907,56.93011201392305,23.433878154108992,33.69459830976602,78.20701311242236,12.366378532052078,Fast,97.52672429358958,Li-ion,277,Model A,1
48.53657334855829,3.591871414377671,15.72768183579781,30.00225504153254,20.017581997814005,99.78046813410725,12.241980430680147,Fast,97.55160391386397,Li-ion,392,Model C,2
96.99893371393026,3.5227683256438764,84.82361629471389,28.23916190068204,17.408946799931307,106.43662664559733,15.131623667863728,Slow,96.97367526642725,Li-ion,145,Model A,2
96.72579793803276,4.144593493470981,63.90806573594895,37.41053932538769,26.690862265189164,65.68880717372669,12.180884127648246,Slow,97.56382317447036,LiFePO4,269,Model C,1
86.7708509920624,3.931655220164517,20.343969735361014,32.628378424367526,34.386436245683576,67.51083649318355,11.595864511920126,Fast,97.68082709761597,Li-ion,370,Model B,1
36.50040028626271,4.057576103683323,18.44715563410206,30.650081328319636,22.556784274543734,58.60509356518358,8.241281877827749,Fast,98.35174362443445,Li-ion,516,Model A,1
44.658795574173276,3.837065646058785,91.86641374929332,22.307892843578347,16.24073527257563,116.67061400184606,13.070885587708087,Normal,97.38582288245838,LiFePO4,947,Model C,2
86.60230043651713,3.5821157322736763,70.22802366442706,32.11275778646823,21.78610534619135,89.71662542903503,13.412138363568854,Normal,97.31757232728623,Li-ion,238,Model C,2
38.522980464064986,3.587630054541785,84.635811938508,22.344078113604667,25.11863308639117,28.32230662080723,5.403545147284086,Fast,98.91929097054319,Li-ion,346,Model C,0
25.254347201748324,3.97989570106028,89.10810102540405,26.74413151131504,18.238460132644274,106.29596233130185,11.45792079659499,Slow,97.708415840681,LiFePO4,247,Model C,2
60.11211362125152,3.801214126429624,61.459511684348996,22.856839296286637,28.16204436112984,68.05599408362681,9.819780486179141,Fast,98.03604390276418,Li-ion,329,Model A,1
94.25392967447029,3.6403673086902355,56.570171657953715,33.84147294048738,34.95498778020401,26.875390642248746,8.644386017601946,Fast,98.27112279647962,Li-ion,891,Model C,0
72.64268170074757,3.844116182719006,48.73846692888912,24.12504227672305,24.034789519628877,74.9717255163311,11.086029991901123,Slow,97.78279400161978,Li-ion,736,Model A,1
61.30550530804285,3.5449462559525937,38.52519290120074,27.83718746376052,22.09457113460425,61.716427897570206,9.60017029672102,Slow,98.0799659406558,Li-ion,803,Model C,1
18.74588443936917,3.907379981340079,49.11363647728406,37.91349555237557,23.014083336689332,107.7749404862625,11.814214040109112,Normal,97.63715719197818,LiFePO4,473,Model A,2
65.35065040292528,3.6882953831045686,79.64916901571408,24.086327667979404,17.302923567904024,40.39946036093873,7.838470600290129,Normal,98.43230587994198,Li-ion,179,Model A,1
99.10484650938369,4.058291370446032,64.17310879136184,30.15610127917558,32.665472028524476,102.6464609492183,15.016919135196154,Normal,96.99661617296077,LiFePO4,705,Model C,2
22.60756137128716,3.7172533712465015,90.32709609593614,28.38543322332044,23.29651311042704,75.76886911854527,8.863722156275818,Normal,98.22725556874484,Li-ion,837,Model C,1
56.64966871273631,3.818654104357261,49.90420129412689,20.362480820914595,22.745488228496825,25.461030321346904,5.9723600034614535,Slow,98.80552799930771,LiFePO4,164,Model C,0
88.96357647351599,3.5081343779356704,64.63806208468786,35.85516227145625,28.193805458609486,117.18453013254846,16.00631444829432,Fast,96.79873711034114,LiFePO4,187,Model C,2
76.6691755978784,3.5507128214561914,66.81767977827899,21.380918126291995,23.84066841862247,71.26152441031999,10.840965053735186,Normal,97.83180698925297,LiFePO4,187,Model B,1
72.73141668957412,3.7747454894846793,63.2527446075693,29.485100419539073,27.96466937615692,49.08768542315825,9.201466307385514,Normal,98.1597067385229,Li-ion,812,Model C,1
73.22356755883983,3.8359571843019866,73.23703957769646,31.213565898779,16.22892580261575,66.94068419892581,10.800247022791426,Slow,97.83995059544172,Li-ion,825,Model C,1
42.35420360977797,3.9200143836835126,31.369012153732566,32.568529132291744,31.27446687444455,105.7857783517489,12.561618166415894,Slow,97.48767636671683,Li-ion,303,Model C,2
36.4232659838044,3.7041638050965124,56.11273997912116,33.77263258615751,33.810079057588055,50.49031243850635,7.717320965040292,Fast,98.45653580699194,LiFePO4,481,Model A,1
82.84250399306623,3.98648732028858,19.38023225275129,25.0654476704543,27.97530772318772,39.26763964867003,8.667700887231861,Fast,98.26645982255363,Li-ion,700,Model C,0
82.91020552112627,4.102085678032443,44.60601948803313,20.19957553316899,34.09131857717621,32.90712469308815,7.8977494438054405,Slow,98.4204501112389,Li-ion,575,Model A,0
88.03650867220934,4.045895692225345,53.8900361759138,34.46887324709824,18.028646287399265,49.785939839021125,10.274097415883807,Normal,97.94518051682324,Li-ion,672,Model A,1
92.19164973008242,3.52773317774385,68.70018335909252,30.713131986951574,24.548323789607075,98.00480870400435,14.312306477852063,Normal,97.13753870442959,Li-ion,882,Model A,2
56.020815897484404,3.8363548630804805,95.54779473275832,36.72235406414498,27.036134678908944,67.16263651952616,10.23404487470865,Normal,97.95319102505827,LiFePO4,705,Model A,1
55.136466521847964,3.5734511248927223,64.05859598935203,36.42776725801389,26.634732948423732,42.748160369354,8.14055838643926,Fast,98.37188832271215,LiFePO4,918,Model B,1
81.84656610700976,3.6694315111037694,76.92345245589038,36.866523355757664,23.029235581780867,36.618499960974916,8.987196136552948,Normal,98.20256077268941,Li-ion,638,Model C,0
68.49675376999886,4.190663815287003,55.56394535456825,29.701893199590803,21.761688187325227,53.27294765103791,9.349344652732643,Normal,98.13013106945347,Li-ion,313,Model A,1
73.17701895319331,3.5997468800310592,67.06936282386982,26.672567916737314,17.536480451008376,113.99243728857088,14.491849117544106,Slow,97.10163017649118,Li-ion,173,Model C,2
81.6213402492491,3.8492217074159494,16.383899452039607,35.8311640518274,22.834849011245563,54.30267125900244,10.397847819970696,Normal,97.92043043600586,LiFePO4,160,Model A,1
90.10048076358096,3.9327090140226835,32.89524227576623,29.0258822605851,18.253216302109703,118.81240759546354,15.857352117496932,Slow,96.82852957650061,Li-ion,797,Model B,2
40.41956411663823,3.991725479380873,42.56677838846248,23.66884392806869,29.687313529844367,68.52304557653562,8.914674200279983,Normal,98.217065159944,LiFePO4,642,Model A,1
43.802465737594964,3.89175407844084,52.524401950586224,37.09948039122949,19.176618709891798,37.91639182901508,7.204796625525814,Fast,98.55904067489483,LiFePO4,318,Model C,0
18.45837458567821,3.5068395931934284,14.108387095214535,37.65119753544695,16.171306105690675,109.11400917935094,11.898312704335504,Normal,97.6203374591329,Li-ion,111,Model C,2
62.045212689655656,3.728522915770794,22.60216877979859,29.3261951228034,26.047322756344684,66.03553731348269,10.071531833413177,Normal,97.98569363331737,Li-ion,913,Model B,1
13.234804641706788,3.862398150369298,34.91328770121752,21.51399454619575,26.90459465438803,90.96713435045244,9.318034488599498,Slow,98.1363931022801,Li-ion,514,Model C,2
51.90382163192142,3.5615065494013836,97.43794218109456,27.756521798338625,32.438261225610105,118.37115832091517,13.847280364922602,Slow,97.23054392701547,LiFePO4,131,Model C,2
58.838017123681894,3.7454388518464268,39.82123063927457,36.070753189252066,26.539632248353637,25.0175350319974,6.830233101646482,Slow,98.6339533796707,LiFePO4,259,Model A,0
35.7887126915456,3.5232421761539565,53.383695230087426,38.03548057092458,21.909617074468915,29.669455978756716,6.163664328019902,Normal,98.76726713439602,Li-ion,336,Model C,0
63.174993451210966,3.5550049480085146,27.648794146455366,24.069454849951917,31.06023763052641,92.04567414627562,12.03269526058111,Normal,97.59346094788378,LiFePO4,838,Model A,2
12.745022494514448,3.7778462933411174,64.97020639681915,21.33947224050543,25.80557786374842,48.182500329547196,5.7194330975465935,Fast,98.85611338049068,Li-ion,280,Model B,1
13.361336987429297,3.592901027830142,35.26148939643769,37.54700906265677,16.585605692623837,38.430139695009906,5.747928943755129,Normal,98.85041421124897,Li-ion,928,Model C,0
84.03405045936924,3.8972785937830907,28.62933205945841,27.788098779577506,26.317011206264933,23.93618798197295,7.5857897937784164,Fast,98.48284204124431,LiFePO4,657,Model A,0
42.41715772701366,3.982625478396086,56.491536560138115,30.835219285351265,33.16037090843325,22.18467119862018,5.511341450503261,Slow,98.89773170989935,LiFePO4,440,Model C,0
21.435446138669633,4.060410689376358,10.495521924437874,39.361316241015174,22.92625250996441,97.4485603119791,11.160551478315833,Slow,97.76788970433684,LiFePO4,557,Model A,2
57.001893404932396,3.640105170971367,10.68976293843028,21.33129455828446,20.926516037996002,33.443342736955,6.703604626240427,Slow,98.65927907475191,LiFePO4,179,Model B,0
79.29941977887498,3.6172378075813487,29.7161928191672,32.96636014904191,17.8693891403604,66.77206159711508,11.177627462822102,Fast,97.76447450743558,Li-ion,746,Model A,1
29.423892474715885,3.5731974882340802,13.304922625073903,21.482108451497343,18.028910438707147,80.58968151794829,9.261106839473019,Normal,98.1477786321054,Li-ion,871,Model C,2
66.06014282371002,3.9455011746805457,19.722317871762222,27.509378569330007,23.655429686836378,62.835180056884624,9.914741074392387,Slow,98.01705178512152,Li-ion,919,Model A,1
17.68127184943912,3.994533008540831,40.49745844048765,36.07629090386894,26.91359648323059,22.71066523362331,4.580433573800679,Normal,99.08391328523986,LiFePO4,858,Model C,0
14.651354905174692,3.5221103013779493,82.23271116218315,28.669444655112688,16.612308103392035,98.35015025879089,10.361885832913611,Normal,97.92762283341727,Li-ion,572,Model B,2
57.82191684113332,4.155348572370583,61.484377903237075,39.94364707805901,33.79137178050331,21.051322454165348,6.642555067140061,Slow,98.67148898657199,LiFePO4,770,Model A,0
58.657160944909585,3.5363798985560306,56.14009533607748,31.181185698932044,30.10267234890392,96.1889894377484,12.507666452004448,Fast,97.49846670959911,LiFePO4,814,Model C,2
67.3686911348386,3.8789074347107495,36.413994088730945,26.42324305271907,26.732478365673252,109.33044937881228,13.800467490945575,Normal,97.23990650181088,LiFePO4,211,Model C,2
75.34822003503955,3.9963423636156414,93.85783474895348,24.402226518095063,31.568773418779816,63.28399210571723,10.261188336466502,Slow,97.9477623327067,Li-ion,391,Model C,1
97.82668715162812,4.10967838662226,45.73135371134725,27.010410685723237,16.603735136242264,73.55424730977983,12.371375501015889,Normal,97.52572489979683,LiFePO4,921,Model A,1
56.46703134710758,3.9998608524926995,17.838349011619435,27.450665475191016,24.536777554662486,67.69833926176537,9.837413112928711,Normal,98.03251737741425,LiFePO4,730,Model A,1
39.06608256471213,4.061209658148854,65.53598645060211,21.37427355447922,27.601862537233266,58.920861862343884,7.932089627821558,Normal,98.4135820744357,LiFePO4,482,Model A,1
81.56675752918333,3.7376151347799644,20.245455412894128,27.391483988535462,31.573058122365786,108.74245353703603,14.509783203972276,Normal,97.09804335920555,LiFePO4,116,Model B,2
34.374902613586684,4.0703775796225585,41.07008285215229,29.2847703947845,30.669391200985352,109.39335106699905,12.299096239335148,Normal,97.54018075213297,LiFePO4,592,Model C,2
49.507427863507246,3.5560803924692728,55.6670744846028,34.45475504477609,20.541384994267993,53.581636464153455,8.663245517426954,Fast,98.26735089651461,LiFePO4,430,Model C,1
17.061074320803936,4.12637165924237,88.68002722166582,33.13458969443216,33.817603391184086,81.5069754014698,9.302031150884288,Fast,98.13959376982314,LiFePO4,838,Model B,2
12.281566907391177,3.8833146633076154,54.41919223061068,34.17531310458308,17.486916828617407,112.69075621458641,11.713740351814247,Slow,97.65725192963716,LiFePO4,972,Model B,2
96.63835732101326,4.072108438973745,73.20328894284978,20.167273637537143,32.50267237242304,116.20584989413516,15.524102372438783,Fast,96.89517952551225,LiFePO4,585,Model A,2
85.23821084609853,3.8166227991628103,99.35351550991633,24.353347991610722,34.418804992092376,70.89590404220476,11.387569945402525,Fast,97.7224860109195,LiFePO4,505,Model A,1
72.63767854843282,3.9505043866375678,21.834020790818347,33.23368576799713,18.543070464452512,65.28248052843267,10.73377492652422,Fast,97.85324501469516,LiFePO4,216,Model A,1
46.80576499728429,3.8684818626552793,34.72583729675676,29.679787363594944,29.441321284075705,47.86943159285258,7.813396917448344,Normal,98.43732061651033,LiFePO4,654,Model A,1
25.596488806376122,4.012112665228733,45.511846803788174,20.106269513366918,15.805710375559968,115.887187319041,11.942403525907237,Normal,97.61151929481855,Li-ion,979,Model A,2
24.079333840397744,3.5571409874214126,47.96453606849482,36.089892848636445,23.1084565027831,34.28143044728674,5.865247205058938,Slow,98.82695055898822,Li-ion,214,Model A,0
32.52186083481358,3.542246458793395,46.99189677389912,35.45619146580675,25.32566598395348,77.98295760477251,9.897482415428726,Slow,98.02050351691426,LiFePO4,894,Model B,1
59.43039982355084,3.6729722638071025,91.68499023008994,30.968383259871253,26.612904518192682,48.25502675186389,8.541191383493095,Slow,98.29176172330138,LiFePO4,648,Model B,1
74.31363304300561,3.611681276079232,74.26293800201708,21.329266515525443,33.718744964971194,47.90082903477966,8.773880730824859,Normal,98.24522385383503,LiFePO4,913,Model B,1
69.41776390459582,4.110248496614541,64.71146926816334,35.33030099065169,28.445013745883895,60.496858737618844,10.278808139563948,Fast,97.94423837208721,Li-ion,724,Model C,1
35.19405072513486,3.653449791150631,37.84354460765039,31.674271754627277,24.625559024384742,119.87929358156545,13.333357255785227,Fast,97.33332854884296,Li-ion,646,Model C,2
95.93787525968747,4.1831056790733925,84.14113457991652,35.63919954315918,31.193500725317787,25.496630683982207,8.703572963807519,Normal,98.2592854072385,Li-ion,743,Model A,0
76.41072250261917,3.735827054239775,95.95544603364901,35.03493984791681,34.01065641908818,77.85418182035315,12.060131602556227,Slow,97.58797367948875,LiFePO4,435,Model B,1
59.891864726026064,3.6274825409820894,83.90784542952039,36.06004143915674,15.441322973645818,28.257215803527718,7.15236329188645,Slow,98.56952734162272,LiFePO4,435,Model C,0
65.05486716109169,4.052788954999736,10.140859467232561,30.360161328092495,34.650425445120774,35.452082999051896,7.7250916743802005,Slow,98.45498166512397,LiFePO4,988,Model C,0
47.764005618501095,3.9610954428506133,67.27612331650664,22.8064903638703,16.722642781273606,63.95629417728987,8.858215980559393,Normal,98.22835680388812,LiFePO4,839,Model B,1
32.29578905510417,3.8487370015171973,14.602184329789065,33.423149467593774,31.287735585375227,71.04601313464413,9.206448020688576,Slow,98.15871039586229,Li-ion,246,Model C,1
42.03754107861354,3.888754485656342,33.18464983003497,32.40947570103941,20.60669505102825,45.8792408364524,7.545620908687015,Slow,98.4908758182626,LiFePO4,221,Model C,1
78.20614994179321,4.003441244790585,15.357223031299451,34.84506374398174,17.643593155077436,51.64571308744162,9.956370108242217,Normal,98.00872597835156,Li-ion,180,Model B,1
11.295413976678027,3.659918318931909,64.34159076544489,23.397620121014707,23.7971127942767,28.696702025593304,4.126043540350746,Fast,99.17479129192985,Li-ion,784,Model C,0
